GenBank accession	Is target	Is sampled (100 genomes)	Is sampled (1000 genomes)
GCA_030502775.1	TRUE	FALSE	FALSE
GCA_004798275.1	TRUE	FALSE	FALSE
GCA_001242645.1	TRUE	FALSE	FALSE
GCA_900205255.1	TRUE	FALSE	FALSE
GCA_003690115.1	TRUE	FALSE	FALSE
GCA_006380035.2	TRUE	FALSE	FALSE
GCA_012028365.1	TRUE	FALSE	FALSE
GCA_001410795.1	TRUE	FALSE	FALSE
GCA_023848615.1	TRUE	FALSE	FALSE
GCA_900041595.1	TRUE	FALSE	FALSE
GCA_000985355.1	TRUE	FALSE	FALSE
GCA_003549825.1	TRUE	FALSE	FALSE
GCA_001366535.1	TRUE	FALSE	FALSE
GCA_001360735.1	TRUE	FALSE	FALSE
GCA_002046975.1	TRUE	FALSE	FALSE
GCA_000985335.1	TRUE	FALSE	FALSE
GCA_006227165.1	TRUE	FALSE	FALSE
GCA_001244085.1	TRUE	FALSE	FALSE
GCA_000430975.2	TRUE	FALSE	FALSE
GCA_030644305.1	TRUE	FALSE	FALSE
GCA_050920575.1	TRUE	FALSE	FALSE
GCA_012272095.1	TRUE	FALSE	FALSE
GCA_013412445.1	TRUE	FALSE	FALSE
GCA_000486915.2	TRUE	FALSE	FALSE
GCA_965265615.1	TRUE	FALSE	FALSE
GCA_003600065.1	TRUE	FALSE	FALSE
GCA_032308305.1	TRUE	FALSE	FALSE
GCA_900774025.1	TRUE	FALSE	FALSE
GCA_037888895.1	TRUE	FALSE	FALSE
GCA_026132245.1	TRUE	FALSE	FALSE
GCA_026132425.1	TRUE	FALSE	FALSE
GCA_020714865.1	TRUE	FALSE	FALSE
GCA_046635865.1	TRUE	FALSE	FALSE
GCA_047689245.1	TRUE	FALSE	FALSE
GCA_041361635.1	TRUE	FALSE	FALSE
GCA_001973195.1	TRUE	FALSE	FALSE
GCA_013342085.1	TRUE	FALSE	TRUE
GCA_043421305.1	TRUE	FALSE	FALSE
GCA_000180195.1	TRUE	FALSE	FALSE
GCA_001168785.1	TRUE	FALSE	FALSE
GCA_039023755.1	TRUE	FALSE	FALSE
GCA_015180455.1	TRUE	FALSE	FALSE
GCA_000806805.2	TRUE	FALSE	FALSE
GCA_041362285.1	TRUE	FALSE	FALSE
GCA_019264865.1	TRUE	FALSE	FALSE
GCA_012049805.1	TRUE	FALSE	FALSE
GCA_001108525.1	TRUE	FALSE	FALSE
GCA_042954745.1	TRUE	FALSE	FALSE
GCA_000313715.2	TRUE	FALSE	FALSE
GCA_003068845.1	TRUE	FALSE	FALSE
GCA_001357075.1	TRUE	FALSE	FALSE
GCA_003078935.1	TRUE	FALSE	FALSE
GCA_003119535.1	TRUE	FALSE	FALSE
GCA_001594505.1	TRUE	FALSE	FALSE
GCA_046762705.1	TRUE	FALSE	TRUE
GCA_002035035.1	TRUE	FALSE	TRUE
GCA_045007905.1	TRUE	FALSE	FALSE
GCA_041937595.1	TRUE	FALSE	FALSE
GCA_037450355.1	TRUE	FALSE	FALSE
GCA_039034635.1	TRUE	FALSE	FALSE
GCA_003069105.1	TRUE	FALSE	TRUE
GCA_012971825.1	TRUE	FALSE	FALSE
GCA_001246565.1	TRUE	FALSE	FALSE
GCA_001221105.1	TRUE	FALSE	FALSE
GCA_001146045.1	TRUE	FALSE	FALSE
GCA_002042365.1	TRUE	FALSE	FALSE
GCA_003718015.1	TRUE	FALSE	FALSE
GCA_038372905.1	TRUE	FALSE	FALSE
GCA_021344065.1	TRUE	FALSE	FALSE
GCA_000505345.1	TRUE	FALSE	FALSE
GCA_001595355.1	TRUE	FALSE	FALSE
GCA_001366855.1	TRUE	FALSE	FALSE
GCA_004291715.1	TRUE	FALSE	FALSE
GCA_003117015.1	TRUE	FALSE	FALSE
GCA_002119135.1	TRUE	FALSE	FALSE
GCA_002064815.1	TRUE	FALSE	FALSE
GCA_007095305.1	TRUE	FALSE	FALSE
GCA_000974035.1	TRUE	FALSE	FALSE
GCA_001240395.1	TRUE	FALSE	FALSE
GCA_003718195.1	TRUE	FALSE	FALSE
GCA_003596865.1	TRUE	FALSE	FALSE
GCA_046263625.1	TRUE	FALSE	FALSE
GCA_001479605.1	TRUE	FALSE	FALSE
GCA_000604425.1	TRUE	FALSE	FALSE
GCA_040907345.1	TRUE	FALSE	FALSE
GCA_031038935.1	TRUE	FALSE	FALSE
GCA_000188955.5	TRUE	FALSE	FALSE
GCA_019586365.1	TRUE	FALSE	FALSE
GCA_025293995.1	TRUE	FALSE	FALSE
GCA_001244455.1	TRUE	FALSE	FALSE
GCA_009728895.2	TRUE	FALSE	FALSE
GCA_021555875.1	TRUE	FALSE	FALSE
GCA_001159425.1	TRUE	FALSE	FALSE
GCA_027922885.1	TRUE	FALSE	FALSE
GCA_020163985.1	TRUE	FALSE	FALSE
GCA_049892185.1	TRUE	FALSE	FALSE
GCA_002059935.1	TRUE	FALSE	FALSE
GCA_001244375.1	TRUE	FALSE	FALSE
GCA_013411085.1	TRUE	FALSE	FALSE
GCA_007993245.1	TRUE	FALSE	FALSE
GCA_002200635.1	TRUE	FALSE	FALSE
GCA_036350555.1	TRUE	FALSE	FALSE
GCA_003070365.1	TRUE	FALSE	FALSE
GCA_001367595.1	TRUE	FALSE	FALSE
GCA_000985535.1	TRUE	FALSE	FALSE
GCA_039032115.1	TRUE	FALSE	FALSE
GCA_013342005.1	TRUE	FALSE	FALSE
GCA_003068065.1	TRUE	FALSE	FALSE
GCA_036907595.1	TRUE	FALSE	FALSE
GCA_002045875.1	TRUE	FALSE	FALSE
GCA_000747925.1	TRUE	FALSE	FALSE
GCA_001480205.1	TRUE	FALSE	FALSE
GCA_043421615.1	TRUE	FALSE	FALSE
GCA_019586995.1	TRUE	FALSE	TRUE
GCA_001972785.1	TRUE	FALSE	FALSE
GCA_002058285.1	TRUE	FALSE	FALSE
GCA_001833345.1	TRUE	FALSE	FALSE
GCA_001172165.1	TRUE	TRUE	TRUE
GCA_003325335.1	TRUE	FALSE	FALSE
GCA_003052785.2	TRUE	FALSE	FALSE
GCA_000353305.2	TRUE	FALSE	FALSE
GCA_021491165.1	TRUE	FALSE	FALSE
GCA_002047085.1	TRUE	FALSE	FALSE
GCA_000389155.1	TRUE	FALSE	FALSE
GCA_002033085.1	TRUE	FALSE	FALSE
GCA_041363355.1	TRUE	FALSE	FALSE
GCA_022095145.1	TRUE	FALSE	FALSE
GCA_001588155.1	TRUE	FALSE	FALSE
GCA_002041345.1	TRUE	FALSE	FALSE
GCA_003549475.1	TRUE	FALSE	FALSE
GCA_000984275.1	TRUE	FALSE	FALSE
GCA_013412515.1	TRUE	FALSE	FALSE
GCA_001241945.1	TRUE	FALSE	TRUE
GCA_022095625.1	TRUE	FALSE	FALSE
GCA_032025225.1	TRUE	FALSE	FALSE
GCA_001362155.1	TRUE	FALSE	FALSE
GCA_000486835.1	TRUE	FALSE	FALSE
GCA_000256015.1	TRUE	FALSE	FALSE
GCA_023008125.1	TRUE	FALSE	FALSE
GCA_003068865.1	TRUE	FALSE	FALSE
GCA_001139045.1	TRUE	FALSE	TRUE
GCA_001153465.1	TRUE	FALSE	FALSE
GCA_025293505.1	TRUE	FALSE	FALSE
GCA_001954745.1	TRUE	FALSE	FALSE
GCA_003067285.1	TRUE	FALSE	FALSE
GCA_008727985.1	TRUE	FALSE	FALSE
GCA_013411585.1	TRUE	FALSE	FALSE
GCA_012927805.1	TRUE	FALSE	FALSE
GCA_000188655.2	TRUE	FALSE	FALSE
GCA_001588355.1	TRUE	FALSE	FALSE
GCA_003000375.1	TRUE	FALSE	FALSE
GCA_001356055.1	TRUE	FALSE	FALSE
GCA_019857135.1	TRUE	FALSE	FALSE
GCA_900016625.1	TRUE	FALSE	FALSE
GCA_002038835.1	TRUE	FALSE	FALSE
GCA_002041125.1	TRUE	FALSE	FALSE
GCA_021555995.1	TRUE	FALSE	FALSE
GCA_002926905.1	TRUE	FALSE	TRUE
GCA_000242795.2	TRUE	FALSE	FALSE
GCA_024701805.1	TRUE	FALSE	FALSE
GCA_037480435.1	TRUE	FALSE	TRUE
GCA_003597015.1	TRUE	FALSE	FALSE
GCA_002041275.1	TRUE	FALSE	FALSE
GCA_002032795.1	TRUE	FALSE	TRUE
GCA_019800545.1	TRUE	FALSE	FALSE
GCA_000962085.1	TRUE	FALSE	FALSE
GCA_040907425.1	TRUE	FALSE	FALSE
GCA_039044935.1	TRUE	FALSE	FALSE
GCA_002063205.1	TRUE	FALSE	FALSE
GCA_002031485.1	TRUE	FALSE	FALSE
GCA_001479995.1	TRUE	FALSE	FALSE
GCA_024260945.1	TRUE	FALSE	FALSE
GCA_000189075.2	TRUE	FALSE	FALSE
GCA_051390615.1	TRUE	FALSE	FALSE
GCA_000748105.1	TRUE	FALSE	FALSE
GCA_001221445.1	TRUE	FALSE	TRUE
GCA_001481175.1	TRUE	FALSE	FALSE
GCA_002048825.1	TRUE	FALSE	FALSE
GCA_003548025.1	TRUE	FALSE	FALSE
GCA_006383905.1	TRUE	FALSE	FALSE
GCA_001119705.1	TRUE	FALSE	FALSE
GCA_000389315.1	TRUE	FALSE	FALSE
GCA_001365835.1	TRUE	FALSE	FALSE
GCA_030132285.1	TRUE	FALSE	FALSE
GCA_000984755.1	TRUE	FALSE	FALSE
GCA_002059885.1	TRUE	FALSE	FALSE
GCA_000806825.1	TRUE	FALSE	FALSE
GCA_037888865.1	TRUE	FALSE	FALSE
GCA_002065395.1	TRUE	FALSE	FALSE
GCA_051904215.1	TRUE	FALSE	FALSE
GCA_002039855.1	TRUE	FALSE	FALSE
GCA_031039875.1	TRUE	FALSE	FALSE
GCA_041411985.1	TRUE	FALSE	FALSE
GCA_039991555.1	TRUE	FALSE	FALSE
GCA_002040255.1	TRUE	FALSE	FALSE
GCA_900635565.1	TRUE	FALSE	FALSE
GCA_002065685.1	TRUE	FALSE	FALSE
GCA_041937575.1	TRUE	FALSE	FALSE
GCA_965265915.1	TRUE	FALSE	FALSE
GCA_009017295.1	TRUE	FALSE	FALSE
GCA_006379415.2	TRUE	FALSE	FALSE
GCA_000750415.2	TRUE	FALSE	FALSE
GCA_006383555.1	TRUE	FALSE	FALSE
GCA_004299585.1	TRUE	FALSE	FALSE
GCA_005518915.1	TRUE	FALSE	FALSE
GCA_031001395.1	TRUE	FALSE	FALSE
GCA_000483995.1	TRUE	FALSE	FALSE
GCA_006381205.2	TRUE	FALSE	FALSE
GCA_047692435.1	TRUE	FALSE	FALSE
GCA_003263635.1	TRUE	FALSE	FALSE
GCA_001163025.2	TRUE	FALSE	FALSE
GCA_003066985.1	TRUE	FALSE	FALSE
GCA_041362915.1	TRUE	FALSE	FALSE
GCA_001241355.1	TRUE	FALSE	FALSE
GCA_009728875.2	TRUE	FALSE	FALSE
GCA_002193535.1	TRUE	FALSE	TRUE
GCA_037867775.1	TRUE	FALSE	TRUE
GCA_037879565.1	TRUE	FALSE	FALSE
GCA_051061615.1	TRUE	FALSE	FALSE
GCA_045809085.1	TRUE	FALSE	FALSE
GCA_003120375.1	TRUE	FALSE	FALSE
GCA_000336055.1	TRUE	FALSE	FALSE
GCA_046761505.1	TRUE	FALSE	FALSE
GCA_900456615.1	TRUE	FALSE	FALSE
GCA_013412325.1	TRUE	FALSE	FALSE
GCA_001246435.1	TRUE	FALSE	FALSE
GCA_040191715.1	TRUE	FALSE	FALSE
GCA_900046775.1	TRUE	FALSE	FALSE
GCA_003120295.1	TRUE	FALSE	FALSE
GCA_003067625.1	TRUE	FALSE	FALSE
GCA_003070345.1	TRUE	FALSE	FALSE
GCA_001535195.1	TRUE	FALSE	FALSE
GCA_002270065.1	TRUE	FALSE	FALSE
GCA_001938885.1	TRUE	FALSE	FALSE
GCA_003000555.1	TRUE	FALSE	FALSE
GCA_003718295.1	TRUE	FALSE	FALSE
GCA_000231705.2	TRUE	FALSE	FALSE
GCA_035010025.1	TRUE	FALSE	FALSE
GCA_006378565.2	TRUE	FALSE	FALSE
GCA_900002805.1	TRUE	FALSE	TRUE
GCA_001132705.1	TRUE	FALSE	FALSE
GCA_014121955.1	TRUE	FALSE	FALSE
GCA_049744195.1	TRUE	FALSE	TRUE
GCA_900773905.1	TRUE	FALSE	FALSE
GCA_002241835.2	TRUE	FALSE	FALSE
GCA_001410275.1	TRUE	FALSE	FALSE
GCA_000487915.2	TRUE	FALSE	FALSE
GCA_001092485.1	TRUE	FALSE	FALSE
GCA_031001435.1	TRUE	FALSE	FALSE
GCA_000474495.1	TRUE	FALSE	FALSE
GCA_001357095.1	TRUE	FALSE	FALSE
GCA_001242975.1	TRUE	FALSE	FALSE
GCA_015070065.1	TRUE	FALSE	FALSE
GCA_001623825.2	TRUE	FALSE	FALSE
GCA_003119015.1	TRUE	FALSE	FALSE
GCA_001356895.1	TRUE	FALSE	FALSE
GCA_001161545.1	TRUE	FALSE	TRUE
GCA_046158065.1	TRUE	FALSE	FALSE
GCA_001159785.1	TRUE	FALSE	FALSE
GCA_001612515.1	TRUE	FALSE	FALSE
GCA_037481295.1	TRUE	FALSE	FALSE
GCA_003200165.1	TRUE	FALSE	FALSE
GCA_007094305.1	TRUE	FALSE	FALSE
GCA_021556215.1	TRUE	FALSE	FALSE
GCA_012051085.1	TRUE	FALSE	FALSE
GCA_009664595.1	TRUE	FALSE	FALSE
GCA_003418975.1	TRUE	FALSE	FALSE
GCA_003549495.1	TRUE	FALSE	FALSE
GCA_006383975.1	TRUE	FALSE	FALSE
GCA_036907455.1	TRUE	FALSE	FALSE
GCA_026015865.1	TRUE	FALSE	FALSE
GCA_000985095.1	TRUE	FALSE	FALSE
GCA_001117925.1	TRUE	FALSE	TRUE
GCA_002156335.1	TRUE	FALSE	FALSE
GCA_006379915.2	TRUE	FALSE	FALSE
GCA_900037575.1	TRUE	FALSE	FALSE
GCA_041411315.1	TRUE	FALSE	FALSE
GCA_035010445.1	TRUE	FALSE	FALSE
GCA_943119195.1	TRUE	FALSE	FALSE
GCA_000473275.1	TRUE	FALSE	FALSE
GCA_016917535.1	TRUE	FALSE	FALSE
GCA_002047975.1	TRUE	FALSE	FALSE
GCA_002109125.1	TRUE	FALSE	FALSE
GCA_004298785.1	TRUE	FALSE	FALSE
GCA_014122055.1	TRUE	FALSE	FALSE
GCA_002926595.1	TRUE	FALSE	FALSE
GCA_024701855.1	TRUE	FALSE	FALSE
GCA_001361615.1	TRUE	FALSE	FALSE
GCA_023546335.1	TRUE	FALSE	FALSE
GCA_004360365.1	TRUE	FALSE	FALSE
GCA_039991145.1	TRUE	FALSE	FALSE
GCA_003417925.1	TRUE	FALSE	FALSE
GCA_001222505.1	TRUE	FALSE	FALSE
GCA_001085905.1	TRUE	FALSE	FALSE
GCA_000983935.1	TRUE	FALSE	FALSE
GCA_001466355.1	TRUE	FALSE	TRUE
GCA_003067185.1	TRUE	FALSE	FALSE
GCA_046038975.1	TRUE	FALSE	FALSE
GCA_016657805.1	TRUE	FALSE	FALSE
GCA_046038195.1	TRUE	FALSE	FALSE
GCA_003118975.1	TRUE	FALSE	FALSE
GCA_001623685.1	TRUE	FALSE	FALSE
GCA_000388995.1	TRUE	FALSE	FALSE
GCA_001367975.1	TRUE	FALSE	FALSE
GCA_041700165.1	TRUE	FALSE	FALSE
GCA_001164605.1	TRUE	FALSE	FALSE
GCA_001766505.1	TRUE	FALSE	FALSE
GCA_900029315.1	TRUE	FALSE	FALSE
GCA_036958945.1	TRUE	FALSE	FALSE
GCA_001104965.1	TRUE	FALSE	FALSE
GCA_031198105.1	TRUE	FALSE	FALSE
GCA_036706125.1	TRUE	FALSE	FALSE
GCA_001364975.1	TRUE	FALSE	FALSE
GCA_003072845.1	TRUE	FALSE	FALSE
GCA_043108045.1	TRUE	FALSE	FALSE
GCA_001240275.1	TRUE	FALSE	FALSE
GCA_000240785.2	TRUE	FALSE	FALSE
GCA_001089545.1	TRUE	FALSE	FALSE
GCA_001124385.1	TRUE	FALSE	FALSE
GCA_022819045.1	TRUE	FALSE	FALSE
GCA_001247255.1	TRUE	FALSE	FALSE
GCA_002032235.1	TRUE	FALSE	FALSE
GCA_003067085.1	TRUE	FALSE	FALSE
GCA_002741905.1	TRUE	FALSE	FALSE
GCA_001480725.1	TRUE	FALSE	FALSE
GCA_051175625.1	TRUE	FALSE	FALSE
GCA_030999375.1	TRUE	FALSE	FALSE
GCA_047688555.1	TRUE	FALSE	FALSE
GCA_000335975.1	TRUE	FALSE	FALSE
GCA_012050205.1	TRUE	FALSE	FALSE
GCA_002156325.1	TRUE	FALSE	FALSE
GCA_000195995.1	TRUE	FALSE	FALSE
GCA_046038215.1	TRUE	FALSE	FALSE
GCA_001217705.1	TRUE	FALSE	FALSE
GCA_003418995.1	TRUE	FALSE	FALSE
GCA_002032465.1	TRUE	FALSE	FALSE
GCA_001716585.1	TRUE	FALSE	FALSE
GCA_002264615.1	TRUE	FALSE	FALSE
GCA_046761425.1	TRUE	FALSE	TRUE
GCA_001111825.1	TRUE	FALSE	TRUE
GCA_000748725.1	TRUE	FALSE	FALSE
GCA_003717475.1	TRUE	FALSE	FALSE
GCA_046038995.1	TRUE	FALSE	FALSE
GCA_003689455.1	TRUE	FALSE	FALSE
GCA_007993265.1	TRUE	FALSE	FALSE
GCA_021373515.1	TRUE	FALSE	FALSE
GCA_001367475.1	TRUE	FALSE	FALSE
GCA_051066375.1	TRUE	FALSE	FALSE
GCA_025293615.1	TRUE	FALSE	FALSE
GCA_002058795.1	TRUE	FALSE	FALSE
GCA_002030385.1	TRUE	FALSE	FALSE
GCA_004309265.1	TRUE	FALSE	FALSE
GCA_001410235.1	TRUE	FALSE	FALSE
GCA_001480605.1	TRUE	FALSE	FALSE
GCA_024261325.1	TRUE	FALSE	FALSE
GCA_037481035.1	TRUE	FALSE	FALSE
GCA_040281385.1	TRUE	FALSE	FALSE
GCA_001594425.1	TRUE	FALSE	FALSE
GCA_019990505.1	TRUE	TRUE	TRUE
GCA_003547825.1	TRUE	FALSE	TRUE
GCA_019670425.1	TRUE	FALSE	FALSE
GCA_000984675.1	TRUE	FALSE	FALSE
GCA_001989635.1	TRUE	FALSE	FALSE
GCA_006384065.1	TRUE	FALSE	FALSE
GCA_037772145.1	TRUE	FALSE	FALSE
GCA_003119095.1	TRUE	FALSE	FALSE
GCA_037481175.1	TRUE	FALSE	FALSE
GCA_039776065.1	TRUE	FALSE	FALSE
GCA_008363705.1	TRUE	FALSE	TRUE
GCA_040822475.1	TRUE	FALSE	FALSE
GCA_001082165.1	TRUE	FALSE	FALSE
GCA_001148625.1	TRUE	FALSE	FALSE
GCA_001121185.1	TRUE	FALSE	FALSE
GCA_021545725.1	TRUE	FALSE	FALSE
GCA_000258365.1	TRUE	FALSE	FALSE
GCA_003064825.1	TRUE	FALSE	FALSE
GCA_019586525.1	TRUE	FALSE	FALSE
GCA_011465945.1	TRUE	FALSE	FALSE
GCA_001360715.1	TRUE	FALSE	FALSE
GCA_006938005.1	TRUE	FALSE	FALSE
GCA_037846055.1	TRUE	FALSE	FALSE
GCA_020447365.1	TRUE	FALSE	FALSE
GCA_016652755.1	TRUE	FALSE	FALSE
GCA_900006165.1	TRUE	FALSE	FALSE
GCA_001148225.1	TRUE	FALSE	FALSE
GCA_002041325.1	TRUE	FALSE	FALSE
GCA_000280255.1	TRUE	FALSE	FALSE
GCA_002031615.1	TRUE	FALSE	FALSE
GCA_002061695.1	TRUE	FALSE	FALSE
GCA_039034375.1	TRUE	FALSE	FALSE
GCA_006165185.1	TRUE	FALSE	FALSE
GCA_004025745.1	TRUE	FALSE	FALSE
GCA_002029705.1	TRUE	FALSE	FALSE
GCA_001366775.1	TRUE	FALSE	FALSE
GCA_025293835.1	TRUE	FALSE	FALSE
GCA_002031475.1	TRUE	FALSE	FALSE
GCA_003186065.1	TRUE	FALSE	FALSE
GCA_000267565.1	TRUE	FALSE	FALSE
GCA_035010785.1	TRUE	FALSE	FALSE
GCA_002066345.1	TRUE	FALSE	FALSE
GCA_003119515.1	TRUE	FALSE	FALSE
GCA_001368135.1	TRUE	FALSE	FALSE
GCA_002065865.1	TRUE	FALSE	FALSE
GCA_001164165.1	TRUE	FALSE	FALSE
GCA_003065305.1	TRUE	FALSE	FALSE
GCA_001218925.1	TRUE	FALSE	FALSE
GCA_002109245.1	TRUE	FALSE	FALSE
GCA_001088085.1	TRUE	FALSE	FALSE
GCA_001246625.1	TRUE	FALSE	FALSE
GCA_000624375.2	TRUE	FALSE	FALSE
GCA_049313215.1	TRUE	FALSE	FALSE
GCA_033340895.1	TRUE	FALSE	FALSE
GCA_003000505.1	TRUE	FALSE	TRUE
GCA_001922165.1	TRUE	FALSE	FALSE
GCA_000293055.1	TRUE	FALSE	FALSE
GCA_001358095.1	TRUE	FALSE	FALSE
GCA_000985555.1	TRUE	FALSE	FALSE
GCA_040372825.1	TRUE	FALSE	FALSE
GCA_001366315.1	TRUE	FALSE	FALSE
GCA_001083325.1	TRUE	FALSE	FALSE
GCA_037480595.1	TRUE	FALSE	FALSE
GCA_027942155.1	TRUE	FALSE	FALSE
GCA_047455995.1	TRUE	FALSE	FALSE
GCA_031570225.1	TRUE	FALSE	FALSE
GCA_003548565.1	TRUE	FALSE	FALSE
GCA_001367635.1	TRUE	FALSE	FALSE
GCA_003548985.1	TRUE	FALSE	FALSE
GCA_002039865.1	TRUE	FALSE	FALSE
GCA_040281005.1	TRUE	FALSE	FALSE
GCA_001363815.1	TRUE	FALSE	FALSE
GCA_037840705.1	TRUE	FALSE	FALSE
GCA_046158545.1	TRUE	FALSE	FALSE
GCA_033839365.1	TRUE	FALSE	FALSE
GCA_000189115.2	TRUE	FALSE	FALSE
GCA_022350005.1	TRUE	FALSE	FALSE
GCA_001365355.1	TRUE	FALSE	FALSE
GCA_001246945.1	TRUE	FALSE	FALSE
GCA_034086205.1	TRUE	FALSE	FALSE
GCA_003548315.1	TRUE	FALSE	FALSE
GCA_016454165.1	TRUE	FALSE	FALSE
GCA_001479155.1	TRUE	FALSE	FALSE
GCA_003689945.1	TRUE	FALSE	FALSE
GCA_002045435.1	TRUE	FALSE	FALSE
GCA_001360395.1	TRUE	FALSE	FALSE
GCA_002061095.1	TRUE	FALSE	FALSE
GCA_041361875.1	TRUE	FALSE	FALSE
GCA_000984975.1	TRUE	FALSE	FALSE
GCA_965259305.1	TRUE	FALSE	FALSE
GCA_001154425.1	TRUE	FALSE	FALSE
GCA_002038585.1	TRUE	FALSE	FALSE
GCA_004298185.1	TRUE	FALSE	FALSE
GCA_001975645.1	TRUE	FALSE	FALSE
GCA_038396775.1	TRUE	FALSE	FALSE
GCA_001105525.1	TRUE	FALSE	FALSE
GCA_002066535.1	TRUE	FALSE	FALSE
GCA_003068105.1	TRUE	FALSE	FALSE
GCA_030997865.1	TRUE	FALSE	FALSE
GCA_001242265.1	TRUE	FALSE	FALSE
GCA_046761965.1	TRUE	FALSE	FALSE
GCA_002039085.1	TRUE	FALSE	FALSE
GCA_000623775.2	TRUE	FALSE	FALSE
GCA_012028095.1	TRUE	FALSE	FALSE
GCA_001081745.1	TRUE	FALSE	FALSE
GCA_030345015.1	TRUE	FALSE	FALSE
GCA_001951925.1	TRUE	FALSE	FALSE
GCA_028890425.1	TRUE	FALSE	FALSE
GCA_000484115.1	TRUE	FALSE	FALSE
GCA_001365055.1	TRUE	FALSE	FALSE
GCA_004798745.1	TRUE	FALSE	FALSE
GCA_900706765.1	TRUE	FALSE	FALSE
GCA_002039525.1	TRUE	FALSE	FALSE
GCA_003549045.1	TRUE	FALSE	FALSE
GCA_005938565.1	TRUE	FALSE	FALSE
GCA_001106045.1	TRUE	FALSE	FALSE
GCA_003413985.1	TRUE	FALSE	FALSE
GCA_000272515.1	TRUE	FALSE	FALSE
GCA_000748905.1	TRUE	FALSE	FALSE
GCA_050263195.1	TRUE	FALSE	FALSE
GCA_001081525.1	TRUE	FALSE	FALSE
GCA_004309375.1	TRUE	FALSE	FALSE
GCA_020164075.1	TRUE	FALSE	FALSE
GCA_001834445.1	TRUE	FALSE	FALSE
GCA_030501925.1	TRUE	FALSE	FALSE
GCA_001955195.1	TRUE	FALSE	FALSE
GCA_001213645.1	TRUE	FALSE	FALSE
GCA_048590005.1	TRUE	FALSE	FALSE
GCA_003073515.1	TRUE	FALSE	TRUE
GCA_001409535.1	TRUE	FALSE	FALSE
GCA_003032275.1	TRUE	FALSE	FALSE
GCA_051258015.1	TRUE	FALSE	TRUE
GCA_002038225.1	TRUE	FALSE	FALSE
GCA_035968435.1	TRUE	FALSE	FALSE
GCA_003068365.1	TRUE	FALSE	FALSE
GCA_013342185.1	TRUE	FALSE	FALSE
GCA_051195195.1	TRUE	FALSE	FALSE
GCA_943120535.1	TRUE	FALSE	FALSE
GCA_003199535.1	TRUE	FALSE	FALSE
GCA_001216545.1	TRUE	FALSE	FALSE
GCA_030997875.1	TRUE	FALSE	TRUE
GCA_965259125.1	TRUE	FALSE	FALSE
GCA_951659985.1	TRUE	FALSE	FALSE
GCA_004360315.1	TRUE	FALSE	FALSE
GCA_039991735.1	TRUE	FALSE	FALSE
GCA_001247085.1	TRUE	FALSE	FALSE
GCA_001478155.1	TRUE	FALSE	FALSE
GCA_027923065.1	TRUE	FALSE	FALSE
GCA_003201095.1	TRUE	FALSE	FALSE
GCA_004025485.1	TRUE	FALSE	FALSE
GCA_003120675.1	TRUE	FALSE	FALSE
GCA_001216505.1	TRUE	FALSE	FALSE
GCA_000389295.1	TRUE	FALSE	FALSE
GCA_001620585.1	TRUE	FALSE	FALSE
GCA_041362075.1	TRUE	FALSE	FALSE
GCA_003548595.1	TRUE	FALSE	FALSE
GCA_001145585.1	TRUE	FALSE	TRUE
GCA_039823085.1	TRUE	FALSE	FALSE
GCA_001952225.1	TRUE	FALSE	FALSE
GCA_003052405.1	TRUE	FALSE	FALSE
GCA_900003035.1	TRUE	FALSE	FALSE
GCA_036907855.1	TRUE	FALSE	FALSE
GCA_002037885.1	TRUE	FALSE	FALSE
GCA_001216465.1	TRUE	FALSE	FALSE
GCA_007094085.1	TRUE	FALSE	FALSE
GCA_003065625.1	TRUE	FALSE	FALSE
GCA_003069025.1	TRUE	FALSE	FALSE
GCA_001144665.1	TRUE	FALSE	FALSE
GCA_000984295.1	TRUE	FALSE	FALSE
GCA_013411285.1	TRUE	FALSE	FALSE
GCA_013342285.1	TRUE	FALSE	FALSE
GCA_002041365.1	TRUE	FALSE	FALSE
GCA_001223285.1	TRUE	FALSE	FALSE
GCA_013412345.1	TRUE	FALSE	FALSE
GCA_001102885.1	TRUE	FALSE	FALSE
GCA_003548015.1	TRUE	FALSE	FALSE
GCA_036350085.1	TRUE	FALSE	FALSE
GCA_045344135.1	TRUE	FALSE	FALSE
GCA_002062115.1	TRUE	FALSE	FALSE
GCA_051061735.1	TRUE	FALSE	FALSE
GCA_035010285.1	TRUE	FALSE	FALSE
GCA_011303155.1	TRUE	FALSE	FALSE
GCA_001217825.1	TRUE	FALSE	FALSE
GCA_000623535.2	TRUE	FALSE	FALSE
GCA_036706245.1	TRUE	FALSE	FALSE
GCA_001244695.1	TRUE	FALSE	TRUE
GCA_048277955.1	TRUE	FALSE	FALSE
GCA_025176825.1	TRUE	FALSE	FALSE
GCA_001834525.1	TRUE	FALSE	FALSE
GCA_041730795.1	TRUE	FALSE	FALSE
GCA_001079405.1	TRUE	FALSE	FALSE
GCA_005885855.1	TRUE	FALSE	FALSE
GCA_036907695.1	TRUE	FALSE	FALSE
GCA_003064685.1	TRUE	FALSE	FALSE
GCA_001114665.1	TRUE	FALSE	FALSE
GCA_002035925.1	TRUE	FALSE	FALSE
GCA_003077195.1	TRUE	FALSE	FALSE
GCA_003000055.1	TRUE	FALSE	FALSE
GCA_001305235.1	TRUE	FALSE	FALSE
GCA_034083925.1	TRUE	FALSE	FALSE
